Raster,Red,Green,Blue,NIR,FC,c_depth,CH,vol_cd,VOL_CH,BNDVI,GBNDVI,GNDVI,NDVI,NDVIf,EVI,EVI2,SAVI,OSAVI,TSAVIm,TSAVIg,MSR,SR,LAI
BAR_190627_1041_0093,0.036082578,0.054498401,0.004376329,0.36021499,0.602430556,1.316987305,1.961773458,2.856216217,4.254596186,0.975993235,0.719035199,0.737175591,0.817901595,0.611999746,0.524863875,0.560079936,0.542452235,0.582660129,-12.69313439,5.611210771,2.710584695,9.983072581,2.07
BAR_190627_1041_0094,0.032489482,0.05591322,0.00392559,0.391451648,0.746527778,1.212627411,1.794208784,3.258936167,4.821936107,0.980142559,0.734810213,0.75003303,0.846726445,0.708146478,0.576388044,0.610718177,0.582767918,0.61472321,48.62336575,4.026970737,3.05861283,12.04856533,1.84
BAR_190627_1041_0095,0.030136623,0.049790897,0.00371227,0.359512,0.71875,1.342394409,1.916334938,3.473445534,4.958516652,0.979559351,0.740914276,0.756703913,0.84531385,0.69194433,0.544425814,0.575091144,0.555346294,0.599247162,-10.31326064,6.485047395,3.03953583,11.92940576,2.69
BAR_190627_1041_0096,0.031543704,0.049244363,0.004022081,0.330833716,0.588541667,1.327386932,1.881004677,2.812401063,3.985378659,0.975977238,0.722642948,0.740872383,0.8259069,0.609518123,0.502187928,0.531961957,0.520578353,0.572938263,-4.601344063,15.62885987,2.799337828,10.48810607,1.89
BAR_190627_1041_0097,0.034244984,0.053036243,0.004166933,0.350456799,0.590277778,1.451186523,2.012251836,3.083771362,4.276035152,0.976499414,0.719358392,0.737114462,0.821966074,0.608104974,0.518490621,0.551797318,0.536132888,0.580522819,-8.13644499,7.077143284,2.75497401,10.23381395,2.47
BAR_190627_1041_0098,0.03569799,0.05429603,0.004298155,0.349807666,0.621527778,1.120554352,1.960220302,2.507240362,4.385992926,0.975723894,0.713056223,0.731276748,0.814799136,0.619961963,0.512661562,0.547045332,0.532085267,0.575813783,-8.203355662,6.912265782,2.677589847,9.799085661,1.69
BAR_190627_1041_0099,0.034196097,0.053389307,0.003961642,0.352255127,0.720486111,1.382001495,1.983486578,3.584566379,5.144668313,0.977757125,0.719970223,0.736767956,0.82302503,0.67683227,0.520480123,0.554370282,0.53820056,0.582044685,-8.651866886,6.811395001,2.766764011,10.30103316,2.12
BAR_190627_1041_0100,0.031991537,0.051742667,0.003939584,0.346775525,0.75,1.479705124,1.971686391,3.995203835,5.323553255,0.977533992,0.72328898,0.740324694,0.831075399,0.698306549,0.521449449,0.552813098,0.53731643,0.58426732,-6.941333196,8.257562021,2.859624264,10.83960173,2.18
BAR_190627_1041_0101,0.030079338,0.051514435,0.003612552,0.356539124,0.732638889,1.350034866,1.902973837,3.56071696,5.019093494,0.979938721,0.732176222,0.747511405,0.844397818,0.698847013,0.540524608,0.571241403,0.552311619,0.597235199,-9.196462112,6.895273679,3.027291624,11.85329021,2.01
BAR_190627_1041_0102,0.030345277,0.052233154,0.003598785,0.364967432,0.652777778,1.554174423,2.102569222,3.652309895,4.941037673,0.980471433,0.734638675,0.749601721,0.846474567,0.656726453,0.55034793,0.581831726,0.560623374,0.602583281,-13.20921261,5.850413535,3.055193676,12.02715753,1.71
BAR_190627_1041_0103,0.030405725,0.04975405,0.00377454,0.337051343,0.678819444,1.363556671,1.856281579,3.332191615,4.536288108,0.977850624,0.725901996,0.742743764,0.834507333,0.662833971,0.514100089,0.543688232,0.530249212,0.581366023,-5.241632954,12.14406656,2.901053764,11.08512761,2.05
BAR_190627_1041_0104,0.033788309,0.054381171,0.003798479,0.352398291,0.678819444,1.295310211,1.838243687,3.165414329,4.49220801,0.978672021,0.716596321,0.73262578,0.825015634,0.656390821,0.521750504,0.555654261,0.539293839,0.583335407,-8.617979805,6.861166343,2.789186481,10.4295925,1.76
BAR_190627_1041_0105,0.030503436,0.050998865,0.003903777,0.342586279,0.682291667,1.373482971,1.803209834,3.373617548,4.429134155,0.97746673,0.723752594,0.740849646,0.836482031,0.666037219,0.521414296,0.551073685,0.536169716,0.585422742,-6.032136046,9.82481816,2.925424348,11.23107168,2.18
BAR_190627_1041_0106,0.032981131,0.050227573,0.004178463,0.325616992,0.407986111,1.139875336,1.887861502,1.674191899,2.772796581,0.974660273,0.713669794,0.73272157,0.816055195,0.510543352,0.49028727,0.520789001,0.51124476,0.56428253,-4.170252931,20.2203284,2.690857923,9.87282675,1.53
BAR_190627_1041_0107,0.030807108,0.048887697,0.003997803,0.344411243,0.611111111,1.278455582,1.927717723,2.81260228,4.24097899,0.977051092,0.7337733,0.751396752,0.83579104,0.627427858,0.522927924,0.552762913,0.537472966,0.585936814,-6.365233391,9.174550116,2.916851259,11.17960335,0.99
BAR_190627_1041_0108,0.034733353,0.051826437,0.004539568,0.339218115,0.618055556,1.242749023,2.011474967,2.765116577,4.475531802,0.973588556,0.715023922,0.734933337,0.814236041,0.617826442,0.502924323,0.535093204,0.522600122,0.570248011,-5.861474509,9.45814385,2.671680926,9.76635105,1.73
BAR_190627_1041_0109,0.032986771,0.0490287,0.004352947,0.334628149,0.597222222,1.476260071,1.925332226,3.173959152,4.139464285,0.974317467,0.724843819,0.744413789,0.82053628,0.610875834,0.502768588,0.533389,0.521501023,0.571707447,-5.102628137,12.03958335,2.739204473,10.14431371,1.71
BAR_190627_1041_0110,0.032682751,0.049946533,0.004226213,0.345052734,0.671875,1.514452209,1.954016476,3.663081282,4.726277351,0.975800354,0.728610776,0.747105692,0.826954296,0.654047418,0.517356382,0.548598321,0.533822526,0.580898957,-6.677279223,8.478175777,2.811357629,10.55764031,2.19
BAR_190627_1041_0111,0.030407619,0.047050563,0.00432349,0.342701306,0.645833333,1.220494156,2.008524079,2.837648912,4.669818484,0.975082531,0.739267875,0.75856145,0.837004067,0.646815126,0.523027612,0.551490764,0.53652015,0.585797147,-6.042172852,9.82055301,2.931933944,11.27024478,1.71
BAR_190627_1041_0112,0.033841553,0.049839001,0.004703191,0.333245349,0.527777778,1.406380386,1.925847492,2.672122734,3.659110235,0.972166229,0.718700645,0.739801423,0.815621028,0.572133321,0.498666991,0.529182024,0.517947732,0.568034977,-4.987536881,12.31568621,2.686257975,9.847223966,2.21
BAR_190627_1041_0113,0.032454691,0.048006027,0.004559514,0.338922046,0.605902778,1.310641479,1.884216633,2.858836727,4.10994753,0.973451185,0.73145743,0.751860717,0.825219582,0.618232004,0.510964974,0.540768771,0.527557156,0.576742139,-5.635443584,10.3848137,2.791503242,10.44292952,1.74
BAR_190627_1041_0114,0.03272009,0.048767505,0.004544643,0.32641272,0.574652778,1.497535706,1.934182799,3.098026991,4.001340665,0.972536384,0.719206444,0.740031581,0.817782788,0.597545317,0.493220264,0.522606721,0.512771646,0.565736984,-4.230508944,19.39009363,2.70930728,9.975911512,1.88
BAR_190627_1041_0115,0.03276994,0.049790932,0.004597963,0.343272119,0.715277778,1.18574646,1.80548877,3.053297134,4.649133583,0.973565055,0.726455986,0.74665168,0.825711303,0.676029613,0.515644892,0.545920629,0.531656287,0.579249657,-6.35719534,8.903011232,2.797104015,10.47521348,1.63
BAR_190627_1041_0116,0.034763512,0.044752606,0.005510114,0.292483069,0.430555556,1.487905731,1.996102278,2.306253883,3.093958531,0.963018526,0.706705544,0.734591507,0.787539344,0.509912773,0.441379731,0.468269232,0.467308472,0.528930458,-2.325130106,-10.81928082,2.416284109,8.41350758,1.26
BAR_190627_1041_0117,0.037012198,0.044506342,0.006134912,0.275114722,0.291666667,1.329159851,1.938000493,1.395617844,2.034900518,0.956373904,0.689084731,0.721505578,0.762838797,0.434994649,0.410188895,0.436422838,0.439775825,0.50431889,-1.796654287,-5.452450773,2.215266337,7.433082537,1.45
BAR_190627_1041_0118,0.036303857,0.046485059,0.005876564,0.291922095,0.333333333,1.112968521,1.893749889,1.335562225,2.272499867,0.960533308,0.695822835,0.725271419,0.778787404,0.459595801,0.436008892,0.463395067,0.462950183,0.523565444,-2.317021766,-11.10764465,2.341687787,8.041076499,1.35
BAR_190627_1041_0119,0.035711298,0.044831772,0.005886164,0.278919238,0.352430556,1.222018433,1.965588553,1.550435886,2.493840477,0.958665359,0.692280239,0.723047833,0.772995348,0.466698013,0.419601612,0.445557753,0.447824989,0.512415284,-1.895795082,-6.078673819,2.294428349,7.810392144,1.5
BAR_190627_1041_0120,0.039005093,0.04703604,0.006297965,0.281393555,0.3125,1.318216095,1.842104964,1.482993107,2.072368085,0.956217237,0.681328871,0.713570028,0.756521486,0.442662964,0.412733645,0.440704441,0.443178073,0.504556918,-1.981497777,-7.197469874,2.168232967,7.214277169,1.21
BAR_190627_1041_0121,0.035281409,0.044623184,0.005592019,0.286149463,0.369791667,1.64815979,1.966007466,2.19411272,2.61724744,0.961664561,0.701424031,0.730188185,0.780472806,0.47767484,0.430778965,0.457512963,0.458105599,0.521088424,-2.110959262,-8.029555575,2.3557468,8.110488597,1.48
BAR_190627_1041_0122,0.0359047,0.041018546,0.005832838,0.258523706,0.182291667,1.506712036,1.954814811,0.988779774,1.28284722,0.955871428,0.693155169,0.726125144,0.756105736,0.383144275,0.389138114,0.413883834,0.420338078,0.489887964,-1.418762346,-3.342374949,2.165193611,7.200274843,1.39
BAR_190627_1041_0123,0.036579114,0.044535648,0.005856029,0.265263501,0.258680556,1.558607483,1.850908957,1.451453218,1.723658966,0.956801129,0.680716934,0.712486959,0.757627903,0.41837944,0.396796112,0.422533936,0.427797893,0.495156531,-1.558766469,-4.013712152,2.176354554,7.251774951,1.28
BAR_190627_1041_0124,0.03690256,0.044829376,0.00583864,0.270700464,0.272569444,1.583896179,2.033901834,1.554198126,1.995766175,0.957773496,0.684673394,0.715846994,0.760063735,0.425399317,0.403565736,0.430007443,0.434244108,0.499992283,-1.684787778,-4.721730426,2.194406403,7.335546931,1.19
BAR_190627_1041_0125,0.037717053,0.045512965,0.005954591,0.27050719,0.222222222,1.439101715,1.788410045,1.151281372,1.430728036,0.956922864,0.680300665,0.711961629,0.755262254,0.40116939,0.400768041,0.427599793,0.432040004,0.497176599,-1.681585663,-4.750492726,2.159048015,7.172012838,1.21
BAR_190627_1041_0126,0.036974138,0.040546657,0.005657762,0.239541638,0.211805556,1.709594803,1.889729809,1.303566037,1.440918979,0.953851747,0.67660503,0.710472322,0.732571223,0.391620988,0.356896008,0.381259158,0.391300808,0.464055394,-1.094718987,-2.198538718,2.003368236,6.478626736,1.24
BAR_190627_1041_0127,0.036957724,0.039893819,0.005722318,0.227588916,0.204861111,1.59224678,1.922024611,1.174282001,1.417493151,0.950946912,0.666066667,0.701709206,0.720595779,0.386163719,0.338859445,0.362062237,0.374008299,0.449022967,-0.931864353,-1.735264003,1.92792542,6.158087982,1.14
BAR_190627_1041_0128,0.036621198,0.041254254,0.00555206,0.252327173,0.206597222,1.506344452,1.8912112,1.120343686,1.40658833,0.956940617,0.687053998,0.718958692,0.746520823,0.392249962,0.376999228,0.402371047,0.410114242,0.480469447,-1.302708012,-2.898710549,2.096938919,6.890194478,1.21
BAR_190627_1041_0129,0.037052408,0.041998447,0.005483738,0.247717749,0.196180556,1.529298096,1.856718702,1.08006678,1.311307584,0.956684786,0.678304908,0.710071806,0.739773239,0.386274958,0.368578501,0.394019304,0.402663135,0.473649902,-1.222834805,-2.618841581,2.050867656,6.68560462,0.92
BAR_190627_1041_0130,0.036740811,0.045703178,0.005420156,0.277206909,0.197916667,1.621210556,1.94840114,1.155112521,1.388235812,0.961644464,0.688585894,0.716929386,0.765943125,0.39221791,0.412604664,0.440289961,0.443147807,0.507368403,-1.851992809,-5.832778407,2.238983119,7.544931656,1.11
BAR_190627_1041_0131,0.035748883,0.053475281,0.005090824,0.329522363,0.477430556,1.243521576,1.951360278,2.137302709,3.353900478,0.969571888,0.698181681,0.720753996,0.804261171,0.540749691,0.487725383,0.518917181,0.509274083,0.559279577,-4.67206257,13.41821794,2.570831463,9.217696753,1.51
BAR_190627_1041_0132,0.031563292,0.051812582,0.004306983,0.35914248,0.715277778,1.118148041,1.840184556,2.879231205,4.738475232,0.976299412,0.729714931,0.747843075,0.838429354,0.685126552,0.540124815,0.570737458,0.551662286,0.594835219,-10.55220001,6.318907769,2.949852107,11.37848616,2.55
BAR_190627_1041_0133,0.033595454,0.052636969,0.004563388,0.345486121,0.621527778,1.285840302,1.97043987,2.877067675,4.40885921,0.973927184,0.715906243,0.735574397,0.82275343,0.624905778,0.515408139,0.546748719,0.532187242,0.578559314,-6.866587064,8.146842643,2.763731064,10.28371626,1.82
BAR_190627_1041_0134,0.029039058,0.047459654,0.003609698,0.347955847,0.611111111,1.405550995,1.974324498,3.092212189,4.343513896,0.979465004,0.744029436,0.759950462,0.84594456,0.633632787,0.533263771,0.562404124,0.545470881,0.593891648,-6.837136119,8.747400878,3.048023992,11.98233938,1.95
BAR_190627_1041_0135,0.028893781,0.046267221,0.003820156,0.327515088,0.703125,1.284674988,1.889705162,3.251833563,4.783316191,0.976940838,0.734708419,0.752437609,0.837861607,0.678183943,0.507091279,0.53445097,0.523035173,0.578265258,-4.178748693,23.71902484,2.942688939,11.3351414,2.05
BAR_190627_1041_0136,0.032998337,0.049555473,0.004187383,0.339819092,0.631944444,1.288276138,1.868204039,2.930828215,4.250164189,0.975655206,0.726889975,0.745461169,0.822978572,0.630493403,0.509194095,0.540552308,0.527293701,0.575845944,-5.810802958,9.862697628,2.766244768,10.29806726,1.76
BAR_190627_1041_0137,0.033103906,0.050419061,0.003999138,0.329119824,0.625,1.389847565,1.863073671,3.127157021,4.191915759,0.97598973,0.716230486,0.734314121,0.817218457,0.623261535,0.494101105,0.525384053,0.514975245,0.566837355,-4.50223842,15.81144239,2.703254871,9.942023812,1.92
BAR_190627_1041_0138,0.032300774,0.050274185,0.00417541,0.33096366,0.628472222,1.326690521,1.904916102,3.001637304,4.30987268,0.97508252,0.717448246,0.736258161,0.822163853,0.628165477,0.4999537,0.53011352,0.518953766,0.570768558,-4.651553819,14.88129119,2.757168804,10.24630752,1.71
BAR_190627_1041_0139,0.033253836,0.051468347,0.003880483,0.32256228,0.592013889,1.398547363,1.911109924,2.980654068,4.073053026,0.976225644,0.707080163,0.724790734,0.813084149,0.603752942,0.484447414,0.515748585,0.50707466,0.560875155,-3.924836356,25.97915259,2.659667991,9.70000212,1.74
BAR_190627_1041_0140,0.029919009,0.04684093,0.003846063,0.322876135,0.697916667,1.174991913,1.770896465,2.952167181,4.449377367,0.976456677,0.728629571,0.74661202,0.830388769,0.670167162,0.497027885,0.525132569,0.515288685,0.571294656,-3.84147008,35.92177412,2.851472328,10.79167197,2.09
BAR_190627_1041_0141,0.036163889,0.055157788,0.004366026,0.350484229,0.592013889,1.197631836,1.819650245,2.55245285,3.878129584,0.975392289,0.709645626,0.728046968,0.81293643,0.603665491,0.512014987,0.54672867,0.531756061,0.574995743,-8.484573364,6.729770609,2.658134638,9.691552611,1.57
BAR_190627_1041_0142,0.034458403,0.052646521,0.004062361,0.337626038,0.635416667,1.210309219,1.892233604,2.768582339,4.32848437,0.976221837,0.712382144,0.730206391,0.814781812,0.627100943,0.500637233,0.533623251,0.521453463,0.569773539,-5.600604154,10.08641174,2.677407696,9.798075594,1.64
BAR_190627_1041_0143,0.034376497,0.054009464,0.004258408,0.354046484,0.579861111,1.221886902,1.827929772,2.550688908,3.815803399,0.976230256,0.717361909,0.735284028,0.822994526,0.603264187,0.522894538,0.556315426,0.539725999,0.582889482,-9.276700463,6.532403593,2.766423062,10.29908561,1.63
BAR_190627_1041_0144,0.032975449,0.047604474,0.004020219,0.321298047,0.484375,1.342209167,1.918348875,2.340477236,3.345120851,0.975284392,0.723134646,0.741912992,0.813841854,0.548892148,0.484087935,0.514700342,0.506259295,0.560640595,-3.81740838,30.81586943,2.667558766,9.743553475,1.42
BAR_190627_1041_0145,0.032466998,0.05285603,0.003850338,0.348328931,0.616319444,1.282514038,1.834115086,2.845578022,4.069442846,0.978134218,0.719992958,0.73650044,0.829478228,0.626327727,0.521481304,0.553658182,0.537914496,0.584068621,-7.336695922,7.818791227,2.840730738,10.72870758,1.61
BAR_190627_1041_0146,0.034143095,0.052205774,0.004218377,0.359849207,0.631944444,1.301417389,1.938817731,2.96072456,4.410810338,0.976826408,0.728908182,0.746607728,0.826681409,0.63283339,0.531133805,0.564758938,0.546491469,0.587925338,-11.71842108,5.887409787,2.808216542,10.53944296,1.9
BAR_190627_1041_0147,0.03749948,0.055117569,0.004724438,0.345701001,0.538194444,1.428280334,1.852693989,2.767293148,3.589594604,0.973035989,0.704879603,0.724974973,0.804282711,0.571402153,0.501870365,0.536674748,0.523439799,0.567380796,-7.416951168,7.238246698,2.571041783,9.218821274,1.83
BAR_190627_1041_0148,0.035283508,0.053107813,0.004493469,0.348850684,0.543402778,1.508065796,1.952690101,2.950153713,3.819950009,0.974566047,0.716565367,0.735754746,0.816295924,0.58055664,0.51342147,0.546844039,0.531990242,0.576268097,-7.874117488,7.141171438,2.693414727,9.887074738,1.73
BAR_190627_1041_0149,0.033263104,0.051882941,0.004200135,0.357883447,0.678819444,1.494589996,1.943978775,3.652404304,4.75059813,0.976800189,0.729045355,0.746768197,0.829919992,0.659719995,0.531829337,0.564472733,0.546409021,0.588990972,-10.49041716,6.222781694,2.845932472,10.75917162,1.97
BAR_190627_1041_0150,0.033767084,0.052936902,0.004381422,0.361322803,0.696180556,1.455703735,1.962592125,3.648357487,4.918746513,0.976038437,0.726169645,0.744426497,0.829066322,0.668325686,0.534849593,0.567741159,0.548920936,0.590094914,-12.40404578,5.786313427,2.835896996,10.70044442,2.74
BAR_190627_1041_0151,0.033929736,0.052260318,0.004519801,0.35142793,0.628472222,1.250281525,1.868338932,2.82876195,4.227116833,0.974604131,0.72180794,0.74108576,0.823905222,0.629259879,0.521820651,0.553959126,0.537915137,0.582183424,-8.356015141,6.982630871,2.776636412,10.35752021,1.83
BAR_190627_1041_0152,0.036968729,0.054587897,0.004834169,0.34819137,0.59375,1.349372864,1.875378269,2.884284496,4.00862105,0.972612923,0.708439122,0.728943859,0.808034483,0.601645474,0.507291203,0.541476628,0.527400594,0.570883016,-7.970334848,6.930953515,2.608154304,9.418537842,1.87
BAR_190627_1041_0153,0.036398149,0.055544995,0.004888165,0.374437,0.579861111,1.1212883,1.939204363,2.340689325,4.048089107,0.974227049,0.722063433,0.741640367,0.822808982,0.603156597,0.543064078,0.57812384,0.556695991,0.592182964,-39.66047049,4.554823194,2.764350898,10.28725385,1.79
BAR_190627_1041_0154,0.036669005,0.054871286,0.004948706,0.350469153,0.517361111,1.159386292,1.870113972,2.159356968,3.483087274,0.972152744,0.708400806,0.729258269,0.810563727,0.564145817,0.511619147,0.545369574,0.530582771,0.573530001,-8.575400006,6.646152618,2.63372601,9.557640152,1.97
BAR_190627_1041_0155,0.038611841,0.056282172,0.00528913,0.337940112,0.515625,1.430389099,1.933132272,2.655159765,3.588376779,0.969180192,0.691766997,0.714464788,0.794918919,0.555192568,0.489116806,0.52307858,0.512225665,0.55787379,-5.992992014,8.621567518,2.482418688,8.752240378,1.61
BAR_190627_1041_0156,0.031490247,0.051795377,0.004588868,0.363522021,0.694444444,1.258769073,1.925200479,3.146922684,4.813001198,0.975068014,0.731443663,0.750574492,0.840560665,0.675389351,0.546807471,0.576805112,0.556470207,0.598242226,-12.79245903,5.851534855,2.977051341,11.54395602,2.16
